Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
human_GO_bp_2025.gmt,Cellular Response to Amino Acid Stimulus (GO:0071230),1/21,0.7768339917642173,0.8745517655702848,0.9879220136918552,0.24947856723000636,IPO5
human_GO_bp_2025.gmt,Cellular Response to Amyloid-Beta (GO:1904646),2/14,0.2501660016445124,0.6725999495517755,2.70951871657754,3.754391976944623,GJA1;FPR2
human_GO_bp_2025.gmt,Cellular Response to Calcium Ion (GO:0071277),2/22,0.45327120431916695,0.7267440362720797,1.6500586931003,1.3056331103288843,ECT2;PLCG2
human_GO_bp_2025.gmt,Cellular Response to Catecholamine Stimulus (GO:0071870),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,GNAS
human_GO_bp_2025.gmt,Cellular Response to Chemical Stress (GO:0062197),4/45,0.3752754062922536,0.7187522822462863,1.4685724638618922,1.4393406843208054,PRKCI;PPIA;CHCHD2;SOD2
human_GO_bp_2025.gmt,Cellular Response to Chemokine (GO:1990869),3/15,0.07940294078463345,0.6275393707172644,3.8014576634512327,9.629928102559314,CCL3L1;CCL3;CCL4
human_GO_bp_2025.gmt,Cellular Response to Corticosteroid Stimulus (GO:0071384),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,ZFP36L2
human_GO_bp_2025.gmt,Cellular Response to Cytokine Stimulus (GO:0071345),12/97,0.03342298679072122,0.5319240202300684,2.0006071645415906,6.799086232513581,LILRA5;CASP1;CCL3;GBP5;LGALS9;LILRA6;GBP6;SYNCRIP;ZFP36L2;IFIT1;GBP1;CSF2RB
human_GO_bp_2025.gmt,Cellular Response to Decreased Oxygen Levels (GO:0036294),2/27,0.563653015860974,0.772372521243009,1.3254692251232043,0.7599132933871644,UBQLN1;BNIP3
human_GO_bp_2025.gmt,Cellular Response to Epidermal Growth Factor Stimulus (GO:0071364),2/13,0.22397239414982065,0.6725999495517755,2.9455940478958382,4.407293472994908,ZFP36L2;EEF1A1
human_GO_bp_2025.gmt,Cellular Response to Estrogen Stimulus (GO:0071391),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,SERPINB9
human_GO_bp_2025.gmt,Cellular Response to Exogenous dsRNA (GO:0071360),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,IFIT1
human_GO_bp_2025.gmt,Cellular Response to Fibroblast Growth Factor Stimulus (GO:0044344),2/13,0.22397239414982065,0.6725999495517755,2.9455940478958382,4.407293472994908,SHCBP1;ZFP36L2
human_GO_bp_2025.gmt,Cellular Response to Gamma Radiation (GO:0071480),2/10,0.14751727516907936,0.6588977933440335,3.9871028625353886,7.630557290553867,SERPINA2;RPL26
human_GO_bp_2025.gmt,Cellular Response to Glucocorticoid Stimulus (GO:0071385),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,ZFP36L2
human_GO_bp_2025.gmt,Cellular Response to Glucose Stimulus (GO:0071333),1/17,0.7029294046177333,0.8307869717971058,1.2281944309692443,0.4329370782980135,USF1
human_GO_bp_2025.gmt,Cellular Response to Granulocyte Macrophage Colony-Stimulating Factor Stimulus (GO:0097011),1/1,0.06882888171411798,0.6109842574255044,40.63287086446105,108.73891905550649,ZFP36L2
human_GO_bp_2025.gmt,Cellular Response to Growth Factor Stimulus (GO:0071363),2/52,0.8821821712883355,0.9322952189847649,0.6666490178429607,0.0835689215294777,ZFP36L2;EEF1A1
human_GO_bp_2025.gmt,Cellular Response to Heat (GO:0034605),1/13,0.604619241524603,0.781697700124157,1.6222411953041622,0.8162409942227296,HSBP1
human_GO_bp_2025.gmt,Cellular Response to Hexose Stimulus (GO:0071331),1/11,0.543894738997155,0.7549813657467591,1.9318493672815977,1.1764953863382994,USF1
human_GO_bp_2025.gmt,Cellular Response to Hormone Stimulus (GO:0032870),2/29,0.6031083061882345,0.781697700124157,1.228682547399125,0.6212937568532244,SERPINB9;CYP11B1
human_GO_bp_2025.gmt,Cellular Response to Hydrogen Peroxide (GO:0070301),1/11,0.543894738997155,0.7549813657467591,1.9318493672815977,1.1764953863382994,ECT2
human_GO_bp_2025.gmt,Cellular Response to Hydroxyurea (GO:0072711),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,DDX11
human_GO_bp_2025.gmt,Cellular Response to Hypoxia (GO:0071456),2/27,0.563653015860974,0.772372521243009,1.3254692251232043,0.7599132933871644,UBQLN1;BNIP3
human_GO_bp_2025.gmt,Cellular Response to Insulin Stimulus (GO:0032869),5/40,0.1375660980742248,0.6588977933440335,2.104807531951667,4.175203069068887,CEACAM1;PRKCI;GRB2;PTPN2;USF1
human_GO_bp_2025.gmt,Cellular Response to Interleukin-1 (GO:0071347),2/20,0.40484585379027765,0.7199817787864567,1.8290215349038879,1.6538906968390008,GBP1;CCL3
human_GO_bp_2025.gmt,Cellular Response to Ionizing Radiation (GO:0071479),5/30,0.05165827731582103,0.6109842574255044,2.9348656577808736,8.696314630764403,GRB2;SERPINA2;RAD51;RPL26;ECT2
human_GO_bp_2025.gmt,Cellular Response to Ketone (GO:1901655),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,GNAS
human_GO_bp_2025.gmt,Cellular Response to Laminar Fluid Shear Stress (GO:0071499),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,GNAS
human_GO_bp_2025.gmt,Cellular Response to Lectin (GO:1990858),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,PLCG2
human_GO_bp_2025.gmt,Cellular Response to Light Stimulus (GO:0071482),3/23,0.20802661807548062,0.6725999495517755,2.315034114971375,3.6348101447776218,SDE2;SERPINA2;RPL26
human_GO_bp_2025.gmt,Cellular Response to Lipid (GO:0071396),2/56,0.9061769962001632,0.9467520855822601,0.6173281656282196,0.06081956101373123,CASP1;PLCG2
human_GO_bp_2025.gmt,Cellular Response to Lipopolysaccharide (GO:0071222),2/34,0.689779779668203,0.8233668502738598,1.0388317564788152,0.38580434226599,CASP1;PLCG2
human_GO_bp_2025.gmt,Cellular Response to Low-Density Lipoprotein Particle Stimulus (GO:0071404),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,CES1
human_GO_bp_2025.gmt,Cellular Response to Mechanical Stimulus (GO:0071260),4/22,0.06031087268036709,0.6109842574255044,3.3063837199175543,9.285128545668087,CASP1;F11R;CASP2;BNIP3
human_GO_bp_2025.gmt,Cellular Response to Metal Ion (GO:0071248),4/35,0.21819845676236843,0.6725999495517755,1.9378548411845942,2.950093856571673,ECT2;PLCG2;BNIP3;CYP11B1
human_GO_bp_2025.gmt,Cellular Response to Molecule of Bacterial Origin (GO:0071219),1/31,0.890927078979471,0.9373145865806565,0.6629634165544028,0.0765674327478433,CASP1
human_GO_bp_2025.gmt,Cellular Response to Monoamine Stimulus (GO:0071868),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,GNAS
human_GO_bp_2025.gmt,Cellular Response to Nitrogen Compound (GO:1901699),4/63,0.6388968642233878,0.8011758502097506,1.0213739631190821,0.4575880365559999,DDX11;GJA1;FPR2;CYP11B1
human_GO_bp_2025.gmt,Cellular Response to Nutrient (GO:0031670),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,USF1
human_GO_bp_2025.gmt,Cellular Response to Osmotic Stress (GO:0071470),1/17,0.7029294046177333,0.8307869717971058,1.2281944309692443,0.4329370782980135,CASP1
human_GO_bp_2025.gmt,Cellular Response to Oxidative Stress (GO:0034599),4/49,0.4387757949959764,0.7214769783490887,1.3386173439879132,1.1027084106487206,PEX13;PPIA;CHCHD2;SOD2
human_GO_bp_2025.gmt,Cellular Response to Oxygen-Containing Compound (GO:1901701),7/122,0.7444376365983862,0.8552741897613347,0.8747630747630748,0.2581654985239595,CASP1;GJA1;CYP11B1;DDX11;PEX13;GNAS;FPR2
human_GO_bp_2025.gmt,Cellular Response to Peptide Hormone Stimulus (GO:0071375),5/31,0.05825862580327834,0.6109842574255044,2.8236691918679044,8.027304994635331,CEACAM1;CYP11B1;PRKCI;USF1;GNAS
human_GO_bp_2025.gmt,Cellular Response to Potassium Ion (GO:0035865),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,CYP11B1
human_GO_bp_2025.gmt,Cellular Response to Prostaglandin E Stimulus (GO:0071380),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,GNAS
human_GO_bp_2025.gmt,Cellular Response to Prostaglandin Stimulus (GO:0071379),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,GNAS
human_GO_bp_2025.gmt,Cellular Response to Radiation (GO:0071478),3/18,0.1225514889554573,0.6579351544822044,3.0642395325519485,6.432525227629285,GRB2;RAD51;ECT2
human_GO_bp_2025.gmt,Cellular Response to Reactive Oxygen Species (GO:0034614),2/24,0.49936693914536984,0.737352910867403,1.50291146761735,1.0436429208959674,PEX13;ECT2
human_GO_bp_2025.gmt,Cellular Response to Starvation (GO:0009267),3/60,0.7918996225446742,0.8817682097403391,0.820532177641083,0.1914470882419173,MIOS;FBF1;ASNS
human_GO_bp_2025.gmt,Cellular Response to Sterol (GO:0036315),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,DYNAP
human_GO_bp_2025.gmt,Cellular Response to Superoxide (GO:0071451),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,SOD2
human_GO_bp_2025.gmt,Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560),1/28,0.8647802473036128,0.9216929064510891,0.7356359755505967,0.10687308689433113,ZFP36L2
human_GO_bp_2025.gmt,Cellular Response to Tumor Necrosis Factor (GO:0071356),4/34,0.20345745557963452,0.6725999495517755,2.001708017115388,3.1873163917448295,GBP1;ZFP36L2;BIRC2;CCL3
human_GO_bp_2025.gmt,Cellular Response to Type I Interferon (GO:0071357),2/11,0.1724587419152796,0.6588977933440335,3.5668449197860963,6.2690768165601165,IFIT1;IFITM3
human_GO_bp_2025.gmt,Cellular Response to Type II Interferon (GO:0071346),8/17,6.631994551823218e-06,0.012998709321573506,12.284940411700974,146.48077644628572,CASP1;CCL3;GBP5;IFNG;LGALS9;GBP6;SYNCRIP;GBP1
human_GO_bp_2025.gmt,Cellular Response to Type III Interferon (GO:0071358),2/2,0.004728007726729372,0.2808150043754415,67.8663101604278,363.3732837889178,IFNL4;IFNL3
human_GO_bp_2025.gmt,Cellular Response to UV (GO:0034644),3/25,0.24526494715798944,0.6725999495517755,2.108586399904728,2.9634415609628655,SDE2;SERPINA2;RPL26
human_GO_bp_2025.gmt,Cellular Response to Vascular Endothelial Growth Factor Stimulus (GO:0035924),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,VEGFC
human_GO_bp_2025.gmt,Cellular Response to Virus (GO:0098586),4/14,0.012736292029698965,0.351165908645752,5.832898572963019,25.45068471413758,IFNL4;IFNG;IFNL3;LGALS9
human_GO_bp_2025.gmt,Cellular Response to dsRNA (GO:0071359),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,IFIT1
human_GO_bp_2025.gmt,Central Nervous System Development (GO:0007417),4/100,0.9209594352458701,0.9545639836498707,0.6260525480985959,0.05154872102764068,SHROOM2;MIOS;UBE3A;NCKAP1
human_GO_bp_2025.gmt,Central Nervous System Neuron Axonogenesis (GO:0021955),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,KIFBP
human_GO_bp_2025.gmt,Central Nervous System Projection Neuron Axonogenesis (GO:0021952),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,KIFBP
human_GO_bp_2025.gmt,Centromere Complex Assembly (GO:0034508),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,CENPI
human_GO_bp_2025.gmt,Ceramide Catabolic Process (GO:0046514),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,CEL
human_GO_bp_2025.gmt,Ceramide Metabolic Process (GO:0006672),4/25,0.08887079056287833,0.6579351544822044,2.8436789648539955,6.8833289841732554,FUT3;FUT6;CEL;FUT5
human_GO_bp_2025.gmt,Cerebral Cortex Cell Migration (GO:0021795),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,PEX13
human_GO_bp_2025.gmt,Chaperone Mediated Protein Folding Independent of Cofactor (GO:0051086),3/7,0.009199714563393703,0.351165908645752,10.572942717637252,49.57211759466882,CCT3;CCT7;CCT4
human_GO_bp_2025.gmt,Chaperone-Mediated Protein Complex Assembly (GO:0051131),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,PSMG2
human_GO_bp_2025.gmt,Chemical Synaptic Transmission (GO:0007268),6/78,0.45100145626537586,0.7267440362720797,1.2134880779674888,0.9662820028776006,PCDHB4;PCDHB2;NAPSA;PCDHB3;PCDHB11;PCDHB16
human_GO_bp_2025.gmt,Chemokine-Mediated Signaling Pathway (GO:0070098),3/17,0.10734327983230747,0.6579351544822044,3.2760838230402483,7.311312787874168,CCL3L1;CCL3;CCL4
human_GO_bp_2025.gmt,Cholesterol Biosynthetic Process (GO:0006695),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,CES1
human_GO_bp_2025.gmt,Cholesterol Homeostasis (GO:0042632),1/14,0.6318848753615329,0.7939066382747465,1.5018380173129373,0.6894158292825293,CES1
human_GO_bp_2025.gmt,Cholesterol Metabolic Process (GO:0008203),4/16,0.020757294791425993,0.43281167862973347,4.898088077336197,18.979393507634654,CES1;ACAA2;APOL2;CYP11B1
human_GO_bp_2025.gmt,Cholesterol Transport (GO:0030301),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,CES1
human_GO_bp_2025.gmt,Chromatin Organization (GO:0006325),5/149,0.9796515803310162,0.9912839945528094,0.5081663134448993,0.010447035932223873,DEK;H2AB2;DDX11;H2AB1;NAP1L4
human_GO_bp_2025.gmt,Chromatin Remodeling (GO:0006338),1/128,0.9999006927211501,0.9999006927211501,0.15615543976395255,1.550814184899374e-05,DEK
human_GO_bp_2025.gmt,Chromatin Remodeling at Centromere (GO:0031055),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,CENPI
human_GO_bp_2025.gmt,Cilium Assembly (GO:0060271),8/111,0.49977809835266485,0.737352910867403,1.1108755842374949,0.7704933988435192,WDR44;ARF4;PTPDC1;CFAP54;BBS9;FBF1;SSX2IP;CFAP206
human_GO_bp_2025.gmt,Cilium Movement (GO:0003341),2/25,0.5214627645355767,0.748767046512623,1.4387302309705314,0.9367822984975749,CFAP54;CFAP206
human_GO_bp_2025.gmt,Cilium Organization (GO:0044782),7/105,0.5912044960071451,0.781697700124157,1.0285361503635615,0.5405917140606369,PTPDC1;ARF4;CFAP54;BBS9;CEP78;FBF1;SSX2IP
human_GO_bp_2025.gmt,Cilium-Dependent Cell Motility (GO:0060285),1/14,0.6318848753615329,0.7939066382747465,1.5018380173129373,0.6894158292825293,CFAP54
human_GO_bp_2025.gmt,Circulatory System Development (GO:0072359),1/35,0.9181121553328068,0.9526203411605618,0.5857268804231822,0.050041999075512246,GJA1
human_GO_bp_2025.gmt,Cognition (GO:0050890),1/20,0.7602861881495797,0.8628609894459619,1.0387488711928412,0.2846798825555806,GNAS
human_GO_bp_2025.gmt,Complement Receptor Mediated Signaling Pathway (GO:0002430),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,FPR2
human_GO_bp_2025.gmt,Constitutive Heterochromatin Formation (GO:0140719),1/18,0.7234275816420505,0.8445015247280636,1.1578289373380088,0.3748527135588553,MPHOSPH8
human_GO_bp_2025.gmt,Copper Ion Homeostasis (GO:0055070),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,XIAP
human_GO_bp_2025.gmt,Cortical Actin Cytoskeleton Organization (GO:0030866),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,NCKAP1
human_GO_bp_2025.gmt,Cortical Cytoskeleton Organization (GO:0030865),2/17,0.3286927389544668,0.7014344967109387,2.1840607210626186,2.430055605212287,RNASE1;NCKAP1
human_GO_bp_2025.gmt,Cotranslational Protein Targeting to Membrane (GO:0006613),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,SRP14
human_GO_bp_2025.gmt,Coumarin Metabolic Process (GO:0009804),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,CYP2A6
human_GO_bp_2025.gmt,Cytochrome Complex Assembly (GO:0017004),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,COX15
human_GO_bp_2025.gmt,Cytokine-Mediated Signaling Pathway (GO:0019221),8/77,0.1581398215697196,0.6588977933440335,1.6633358535273624,3.067649880040098,LILRA5;CEACAM1;CCL3;CCL4;BIRC2;LILRA6;CSF2RB;CCL3L1
human_GO_bp_2025.gmt,Cytoplasmic Microtubule Organization (GO:0031122),1/28,0.8647802473036128,0.9216929064510891,0.7356359755505967,0.10687308689433113,KATNBL1
human_GO_bp_2025.gmt,Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0002753),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,IPO5
human_GO_bp_2025.gmt,Cytoplasmic Translation (GO:0002181),9/69,0.04571530147417345,0.6013556435528857,2.1432776087795338,6.612702014442172,RPL22;RPL10A;RPS27;RPL35;RPL9;RPS7;RPL23A;RPL26;RPL7
human_GO_bp_2025.gmt,Cytoplasmic Translational Initiation (GO:0002183),1/29,0.8741256737720192,0.9286104718662102,0.7097118463180363,0.09547833109714432,EIF3A
human_GO_bp_2025.gmt,Cytoskeleton Organization (GO:0007010),4/49,0.4387757949959764,0.7214769783490887,1.3386173439879132,1.1027084106487206,PRKCI;RNASE1;FGD5;CCL3
human_GO_bp_2025.gmt,Cytoskeleton-Dependent Cytokinesis (GO:0061640),5/41,0.14839761667041745,0.6588977933440335,2.046817169736202,3.905040622953631,EXOC5;USP8;IST1;PDCD6IP;ECT2
human_GO_bp_2025.gmt,Cytoskeleton-Dependent Intracellular Transport (GO:0030705),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,KIFBP
human_GO_bp_2025.gmt,Cytosolic Transport (GO:0016482),1/48,0.9677836761121112,0.9833364464384334,0.4245464247598719,0.01390249091393581,RAB7A
human_GO_bp_2025.gmt,DNA Biosynthetic Process (GO:0071897),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,RRM1
human_GO_bp_2025.gmt,DNA Damage Checkpoint Signaling (GO:0000077),1/20,0.7602861881495797,0.8628609894459619,1.0387488711928412,0.2846798825555806,SERPINA2
human_GO_bp_2025.gmt,DNA Damage Response (GO:0006974),12/196,0.7063800558550404,0.8315344801656932,0.9124498348808625,0.31716926303857407,FAM111A;RRM1;WDHD1;GRB2;DDX11;NEK4;SERPINA2;XIAP;CASP2;RAD51;GTF2H1;SAMHD1
human_GO_bp_2025.gmt,"DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0030330)",3/15,0.07940294078463345,0.6275393707172644,3.8014576634512327,9.629928102559314,GML;RPL26;CASP2
human_GO_bp_2025.gmt,DNA Deamination (GO:0045006),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,EXOSC5
human_GO_bp_2025.gmt,DNA Integrity Checkpoint Signaling (GO:0031570),1/23,0.8065878304548986,0.8891519390841401,0.8998221273568126,0.1934100033170843,SERPINA2
human_GO_bp_2025.gmt,DNA Metabolic Process (GO:0006259),10/152,0.6065172458466772,0.782377726451804,0.9947769314472252,0.4974104661810622,FAM111A;RRM1;WDHD1;PTMS;SYNCRIP;SERPINA2;RAD51;GTF2H1;MCM6;SAMHD1
human_GO_bp_2025.gmt,DNA Modification (GO:0006304),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,EXOSC5
human_GO_bp_2025.gmt,DNA Recombination (GO:0006310),2/20,0.40484585379027765,0.7199817787864567,1.8290215349038879,1.6538906968390008,RAD51;RAD54B
human_GO_bp_2025.gmt,DNA Repair (GO:0006281),6/142,0.93286579475821,0.9633387553878249,0.6379514049416962,0.04433375103377362,FAM111A;RRM1;WDHD1;SERPINA2;RAD51;GTF2H1
human_GO_bp_2025.gmt,DNA Replication (GO:0006260),5/41,0.14839761667041745,0.6588977933440335,2.046817169736202,3.905040622953631,FAM111A;WDHD1;PTMS;SERPINA2;MCM6
human_GO_bp_2025.gmt,DNA Strand Resection Involved in Replication Fork Processing (GO:0110025),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,SAMHD1
human_GO_bp_2025.gmt,DNA Synthesis Involved in DNA Repair (GO:0000731),1/14,0.6318848753615329,0.7939066382747465,1.5018380173129373,0.6894158292825293,RRM1
human_GO_bp_2025.gmt,DNA-templated DNA Replication (GO:0006261),2/25,0.5214627645355767,0.748767046512623,1.4387302309705314,0.9367822984975749,RRM1;WDHD1
human_GO_bp_2025.gmt,DNA-templated DNA Replication Maintenance of Fidelity (GO:0045005),4/24,0.07872940603781137,0.6275393707172644,2.982866574100757,7.581666949286709,FAM111A;SERPINA2;RAD51;DDX11
human_GO_bp_2025.gmt,DNA-templated Transcription (GO:0006351),5/100,0.8278250982511686,0.9038608205584064,0.7749761890001634,0.1464343710333005,DEK;POLR2H;FAM170A;NIFK;GTF2H1
human_GO_bp_2025.gmt,DNA-templated Transcription Initiation (GO:0006352),1/39,0.9385324700762215,0.9656292080574247,0.5245394946568906,0.03327564504029764,GTF2H1
human_GO_bp_2025.gmt,Daunorubicin Metabolic Process (GO:0044597),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,AKR1B10
human_GO_bp_2025.gmt,Defense Response to Bacterium (GO:0042742),14/58,2.684051688182158e-05,0.015570560837097928,4.507788699909964,47.447171670796614,GSDMC;CASP1;LCN2;SFTPD;RNASE1;RNASE6;MPEG1;GBP6;XIAP;LYZ;S100A8;RNASE9;GBP1;FPR2
